Razón social,Macrosector,"Tipo de propiedad (Privada, Pública, Mixta)",¿Es empresa familiar? Si/No,¿Cotiza en bolsa? Si/No,¿Multinacional? Si/No,Año de fundación,País de base principal (nacionalidad),Ingresos operacionales,Variable,Valor,Bloque,Nombre Pilar,Ponderación Materialidad,Valoración,valoracionPonderada
ARQUITECTURA Y CONCRETO,Construcción,Privada,Si,No,No,1990,Colombia,0.77142869199999997,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,14.0%,0,0.00000000
AUTOPISTA RIO MAGDALENA SAS,Construcción,Privada,No,No,No,2014,Colombia,1.314259836,Alcance 1 en t CO2 eq,1783.96,Impacto ambiental,Acción Climática y Energía,14.0%,100.000000000000000,14.28571429
Avianca,Servicios,Privada,No,No,Si,1919,Colombia,15.10604245,Alcance 1 en t CO2 eq,4916309.2999999998,Impacto ambiental,Acción Climática y Energía,12.0%,97.530807019999997,11.47421259
AVICOLA EL MADROÑO SA,Agropecuario,Privada,No,No,No,1987,Colombia,0.711210393,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,19.0%,0,0.000000000000000
AVSA,Agropecuario,Privada,Si,No,No,1969,Colombia,2.4231643530000002,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,19.0%,0,0
Banco de Bogotá,Servicios,Privada,No,Si,No,1870,Colombia,0,Alcance 1 en t CO2 eq,1391,Impacto ambiental,Acción Climática y Energía,12.0%,97.364005629999994,11.454588899999999
Bancolombia,Servicios,Privada,No,Si,Si,1875,Colombia,0,Alcance 1 en t CO2 eq,671.5,Impacto ambiental,Acción Climática y Energía,12.0%,88.813819390000006,10.44868463
Bavaria (Kopps),Manufactura,Privada,No,No,Si,1889,Colombia,8.6157743510000007,Alcance 1 en t CO2 eq,142933,Impacto ambiental,Acción Climática y Energía,21.0%,100.000000000000000,21.05263158
BEL STAR S.A.,Manufactura,Privada,No,No,Si,2000,Colombia,1.8730507999999999,Alcance 1 en t CO2 eq,774.60000000000002,Impacto ambiental,Acción Climática y Energía,21.0%,100.000000000000000,21.052631580000000
Biomax,Comercio,Privada,No,No,No,2004,Colombia,4.5125503050000004,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
C.I Prodeco,Minero,Privada,No,No,Si,1990,Suiza,0.89502277900000005,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,19.0%,0,0
CARTON DE COLOMBIA S.A. (Smurfit Kappa),Manufactura,Privada,No,No,Si,1944,Colombia,1.7785578609999999,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Celsia,Servicios,Privada,No,Si,Si,2001,Colombia,6.5475670460000002,Alcance 1 en t CO2 eq,344413.88,Impacto ambiental,Acción Climática y Energía,12.0%,4.572611797000000,0.53795433
Cementos Argos,Manufactura,Privada,No,Si,Si,1934,Colombia,1.84479215,Alcance 1 en t CO2 eq,4617615,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Cencosud,Comercio,Privada,Si,Si,Si,1960,Chile,4.2128666020000001,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
Cenit,Servicios,Mixta,No,No,No,2012,Colombia,9.9777362400000005,Alcance 1 en t CO2 eq,124676.88,Impacto ambiental,Acción Climática y Energía,12.0%,23.951615530000002,2.817837121000000
Cerrejón,Minero,Privada,No,No,Si,1976,Reino Unido / Suiza,6.0471020830000004,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,19.0%,0,0
Chevron,Comercio,Privada,No,No,Si,1879,Estados Unidos,5.8689859999999996,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
CI Eslop,Comercio,Privada,Si,No,No,1997,Colombia,1.9766409730000001,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Claro,Servicios,Privada,No,No,Si,2003,Brasil,15.6020998,Alcance 1 en t CO2 eq,33094,Impacto ambiental,Acción Climática y Energía,12.0%,81.981013210000000,9.64482508
Coca Cola- Femsa,Manufactura,Mixta,No,Si,Si,1991,México,5.1614047279999999,Alcance 1 en t CO2 eq,596520,Impacto ambiental,Acción Climática y Energía,21.0%,64.013600719999999,13.47654752
Colgate,Manufactura,Privada,No,Si,Si,1806,Estados Unidos,2.382092359,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Colombina,Manufactura,Privada,Si,Si,Si,1932,Colombia,2.1928266769999998,Alcance 1 en t CO2 eq,39015,Impacto ambiental,Acción Climática y Energía,21.0%,95.908680869999998,20.191301240000001
Compañía Nacional de Chocolates,Manufactura,Privada,No,No,No,1920,Colombia,1.9433909700000001,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
CONCESIONARIA VIAL UNIÓN DEL SUR SAS,Construcción,Privada,No,No,No,2015,Colombia,0.76762142099999997,Alcance 1 en t CO2 eq,800.91999999999996,Impacto ambiental,Acción Climática y Energía,14.0%,0.000000000000000,0.00000000
Conconcreto,Construcción,Privada,No,Si,Si,1961,Colombia,0.498844856,Alcance 1 en t CO2 eq,3082,Impacto ambiental,Acción Climática y Energía,14.0%,86.383709519999996,12.3405299300000006
CONSTRUCCIONES EL CONDOR S.A,Construcción,Privada,No,Si,Si,1979,Colombia,1.189537155,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,14.0%,0,0
CONSTRUCTORA CAPITAL BOGOTA SAS,Construcción,Privada,Si,No,No,2008,Colombia,1.3132825420000001,Alcance 1 en t CO2 eq,1680,Impacto ambiental,Acción Climática y Energía,14.0%,26.987242389999999,3.85532034
CONSTRUCTORA COLPATRIA  SAS,Construcción,Privada,No,No,No,1977,Colombia,0.74612668500000001,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,14.0%,0,0
Corbeta,Comercio,Privada,Si,No,No,1938,Colombia,11.88773162,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Cruz Verde,Comercio,Privada,No,No,Si,1984,Chile,5.5116464790000004,Alcance 1 en t CO2 eq,899,Impacto ambiental,Acción Climática y Energía,18.0%,96.931561110000004,17.105569610000000
D1,Comercio,Privada,Si,No,No,2009,Colombia,19.439396110000001,Alcance 1 en t CO2 eq,137942,Impacto ambiental,Acción Climática y Energía,18.0%,41.3259906700000030,7.29282188300000023
Davivienda,Servicios,Privada,No,Si,No,1972,Colombia,0,Alcance 1 en t CO2 eq,671,Impacto ambiental,Acción Climática y Energía,12.0%,96.365858979999999,11.33715988
Distracom,Comercio,Privada,Si,No,No,1997,Colombia,3.874476933,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Drummond,Minero,Privada,Si,No,Si,1935,Estados Unidos,11.49598948,Alcance 1 en t CO2 eq,1608021,Impacto ambiental,Acción Climática y Energía,19.0%,97.087505429999993,18.670674120000001
Ecopetrol,Minero,Mixta,No,Si,Si,1951,Colombia,113.9233103,Alcance 1 en t CO2 eq,11817213,Impacto ambiental,Acción Climática y Energía,19.0%,0,0
Emgesa,Servicios,Mixta,No,No,Si,1997,Colombia,15.780332550000001,Alcance 1 en t CO2 eq,1049424.9199999999,Impacto ambiental,Acción Climática y Energía,12.0%,83.490512589999994,9.8224132460000000
EPM,Servicios,Pública,No,No,Si,1955,Colombia,20.574477179999999,Alcance 1 en t CO2 eq,254926.70999999999,Impacto ambiental,Acción Climática y Energía,12.0%,0.000000000000000,0.000000000000000
ES Windows,Manufactura,Privada,No,No,Si,1985,Estados Unidos,2.6249202149999999,Alcance 1 en t CO2 eq,82992,Impacto ambiental,Acción Climática y Energía,21.0%,95.304975369999994,20.06420534
Esenttia,Manufactura,Mixta,No,No,No,1990,Colombia,2.3114637089999999,Alcance 1 en t CO2 eq,86688.639999999999,Impacto ambiental,Acción Climática y Energía,21.0%,82.586982169999999,17.386733090000000
Éxito,Comercio,Privada,No,No,Si,1949,Colombia,16.077688649999999,Alcance 1 en t CO2 eq,143071.79999999999,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
Falabella,Comercio,Privada,Si,Si,Si,1889,Chile,2.3075606390000001,Alcance 1 en t CO2 eq,667,Impacto ambiental,Acción Climática y Energía,18.0%,0.000000000000000,0.000000000000000
Frontera Energy,Minero,Privada,No,Si,Si,1985,Canadá,4.2502446559999996,Alcance 1 en t CO2 eq,696271,Impacto ambiental,Acción Climática y Energía,19.0%,94.136188680000004,18.10311321
Gases del Caribe,Servicios,Privada,No,Si,No,1966,Colombia,2.6355685659999999,Alcance 1 en t CO2 eq,29192,Impacto ambiental,Acción Climática y Energía,12.0%,100.000000000000000,11.76470588
GEB,Servicios,Mixta,No,Si,Si,1896,Colombia,3.7166394839999999,Alcance 1 en t CO2 eq,302265,Impacto ambiental,Acción Climática y Energía,12.0%,96.024271020000000,11.296973059999999
General Motors,Manufactura,Pública,No,Si,Si,1908,Estados Unidos,1.2123628230000001,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Geopark,Minero,Privada,No,Si,Si,2002,Chile,2.4203671080000002,Alcance 1 en t CO2 eq,182252,Impacto ambiental,Acción Climática y Energía,19.0%,100.000000000000000,19.23076923
Gran Tierra Energy,Minero,Privada,No,Si,Si,2003,Canadá,1.3219259999999999,Alcance 1 en t CO2 eq,496969,Impacto ambiental,Acción Climática y Energía,19.0%,75.193695370000000,14.460326029999999
Grupo Bios,Agropecuario,Privada,No,No,No,1985,Colombia,0.441609957,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,19.0%,0,0
Grupo Diana,Manufactura,Privada,Si,No,No,1964,Colombia,2.4859553989999998,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0.00000000
Haceb,Manufactura,Privada,Si,No,No,1940,Colombia,1.340540112,Alcance 1 en t CO2 eq,4788,Impacto ambiental,Acción Climática y Energía,21.0%,99.912885990000007,21.034291790000001
Hocol,Minero,Privada,No,No,No,1956,Colombia,2.660692144,Alcance 1 en t CO2 eq,295548,Impacto ambiental,Acción Climática y Energía,19.0%,98.973408590000005,19.0333478
INCUBADORA SANTANDER S.A. (Huevos Kikes),Agropecuario,Privada,Si,No,No,1962,Colombia,0.89448844999999999,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,19.0%,0,0.000000000000000
ISA,Servicios,Mixta,No,Si,Si,1967,Colombia,4.1309855679999998,Alcance 1 en t CO2 eq,18796,Impacto ambiental,Acción Climática y Energía,12.0%,85.69500596,10.08176541
Isagen,Servicios,Mixta,No,No,No,1995,Colombia,6.1355991599999999,Alcance 1 en t CO2 eq,1502,Impacto ambiental,Acción Climática y Energía,12.0%,98.937084729999995,11.6396570
ISMOCOL SA,Construcción,Privada,No,No,Si,1989,Colombia,0.75167738299999998,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,14.0%,0,0.00000000
Italcol,Manufactura,Privada,Si,No,No,1970,Colombia,3.1891452720000002,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0.00000000
LATAM,Servicios,Privada,No,Si,Si,1929,Chile,2.3283445380000001,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,12.0%,0,0
MARVAL S.A.S.,Construcción,Privada,Si,No,No,1976,Colombia,0.98534294499999997,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,14.0%,0,0
Mazda,Comercio,Privada,No,Si,Si,1920,Japón,1.8691417530000001,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
Mercado Libre,Servicios,Privada,No,Si,Si,2009,Argentina,1.8581853669999999,Alcance 1 en t CO2 eq,7112,Impacto ambiental,Acción Climática y Energía,12.0%,74.915288399999994,8.8135633
Nestle,Manufactura,Mixta,No,Si,Si,1866,Suiza,2.0444698099999998,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Oleoducto Central (Ocensa),Servicios,Mixta,No,No,No,1994,Colombia,5.9751610780000002,Alcance 1 en t CO2 eq,329176,Impacto ambiental,Acción Climática y Energía,12.0%,65.079950659999994,7.656464783000000
Olímpica,Comercio,Privada,Si,No,No,1953,Colombia,7.1291921260000004,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Pepsico,Manufactura,Pública,No,Si,Si,1965,Estados Unidos,2.0973851419999998,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Petromil,Comercio,Privada,Si,No,No,1989,Colombia,3.0305383369999999,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
POLLOS EL BUCANERO S.A. (Cargill),Manufactura,Privada,No,No,Si,1986,Colombia,2.2734296359999999,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0.00000000
Postobón,Manufactura,Privada,No,No,No,1904,Colombia,2.8467005310000002,Alcance 1 en t CO2 eq,54423.099999999999,Impacto ambiental,Acción Climática y Energía,21.0%,100.000000000000000,21.052631580000000
Pricesmart,Comercio,Privada,No,Si,Si,1993,Estados Unidos,2.3607916150000001,Alcance 1 en t CO2 eq,89.704999999999998,Impacto ambiental,Acción Climática y Energía,18.0%,99.936249779999997,17.635808789999999
Primax,Comercio,Privada,No,No,Si,2005,Perú,10.52111942,Alcance 1 en t CO2 eq,57.420000000000002,Impacto ambiental,Acción Climática y Energía,18.0%,98.883185400000002,17.449973889999999
Productos Familia (Essity),Manufactura,Privada,No,No,Si,1958,Colombia,2.0172595470000001,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Promigas,Servicios,Privada,No,Si,No,1974,Colombia,2.2729038500000001,Alcance 1 en t CO2 eq,176717,Impacto ambiental,Acción Climática y Energía,12.0%,84.205327550000007,9.9065091
Rappi,Servicios,Privada,No,No,Si,2015,Colombia,0.70314701400000001,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,12.0%,0,0.000000000000000
Reficar,Manufactura,Mixta,No,No,No,1956,Colombia,25.860914510000001,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Renault,Manufactura,Mixta,No,Si,Si,1898,Francia,2.4260392159999999,Alcance 1 en t CO2 eq,2323,Impacto ambiental,Acción Climática y Energía,21.0%,0.000000000000000,0.00000000
Riopaila Castilla,Manufactura,Privada,No,Si,No,1998,Colombia,1.697301486,Alcance 1 en t CO2 eq,151234,Impacto ambiental,Acción Climática y Energía,21.0%,97.436680310000000,20.512985329999999
Samsung,Comercio,Privada,Si,Si,Si,1969,Corea del Sur,3.188315636,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
SierraCol Energy,Minero,Privada,No,No,Si,2020,Islas Caimán / EE.UU,1.943851598,Alcance 1 en t CO2 eq,239000,Impacto ambiental,Acción Climática y Energía,19.0%,90.928431849999996,17.486236890000001
Sodimac (Homecenter),Comercio,Privada,No,No,Si,1952,Chile,5.9910971069999999,Alcance 1 en t CO2 eq,961.48000000000002,Impacto ambiental,Acción Climática y Energía,18.0%,79.128398840000003,13.963835090000000
Sucafina,Comercio,Privada,Si,No,Si,1977,Suiza,2.002301595,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
Sunshine Bouquet,Agropecuario,Privada,Si,No,Si,1971,Estados Unidos,2.1567474139999998,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,19.0%,0,0.000000000000000
Suramerica Comercial (Dollar City),Comercio,Privada,No,No,Si,2009,El Salvador,2.8694480090000001,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Tecnoquimicas,Comercio,Privada,Si,No,No,1934,Colombia,3.134365769,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Telefónica,Servicios,Mixta,No,Si,Si,1924,España,6.6721791020000003,Alcance 1 en t CO2 eq,10406,Impacto ambiental,Acción Climática y Energía,12.0%,96.563713829999998,11.36043692
Teleperformance,Servicios,Privada,No,Si,Si,1910,Francia,2.655177809,Alcance 1 en t CO2 eq,1150.7,Impacto ambiental,Acción Climática y Energía,12.0%,97.593623719999997,11.481602790000000
Terpel,Comercio,Privada,No,Si,Si,1968,Colombia,24.752011679999999,Alcance 1 en t CO2 eq,83823.410000000003,Impacto ambiental,Acción Climática y Energía,18.0%,75.253262820000003,13.2799875600000004
Tigo,Servicios,Mixta,No,Si,Si,1979,Suecia,2.956157691,Alcance 1 en t CO2 eq,2820,Impacto ambiental,Acción Climática y Energía,12.0%,80.061909929999999,9.419048227999999
Toyota,Comercio,Privada,No,Si,Si,1937,Japón,4.02823039,Alcance 1 en t CO2 eq,52.759999999999998,Impacto ambiental,Acción Climática y Energía,18.0%,100.000000000000000,17.64705882
Trafigura (Petroleum),Comercio,Privada,No,No,Si,1993,Suiza,4.8704234599999996,Alcance 1 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,18.0%,0,0
Uniban,Comercio,Privada,No,No,No,1966,Colombia,2.0461661379999998,Alcance 1 en t CO2 eq,8791,Impacto ambiental,Acción Climática y Energía,18.0%,96.819643830000004,17.08581950
Unilever,Comercio,Privada,No,Si,Si,1929,Reino Unido y Países Bajos,1.928223518,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
Vanti,Servicios,Privada,No,No,No,1987,Colombia,0,Alcance 1 en t CO2 eq,114027,Impacto ambiental,Acción Climática y Energía,12.0%,98.299770319999993,11.56467886
Verano energy,Minero,Privada,No,No,Si,2016,Canadá,5.4833186859999996,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,19.0%,0,0.00000000
Yamaha,Manufactura,Privada,No,Si,Si,1955,Japón,1.8313776939999999,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
YARA COLOMBIA S.A.,Manufactura,Privada,No,No,Si,1993,Noruega,1.7653399919999999,Alcance 1 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,21.0%,0,0
Aliar,Agropecuario,Privada,No,No,No,2007,Colombia,0.97802211500000003,Alcance 2 en t CO2 eq,No informa,Impacto ambiental,Acción Climática y Energía,19.0%,0,0
Alimentos Carnicos (Grupo Nutresa),Manufactura,Privada,No,Si,Si,1920,Colombia,2.844632077,Alcance 2 en t CO2 eq,56848,Impacto ambiental,Acción Climática y Energía,21.0%,98.982470120000002,20.838414760
Alpina,Manufactura,Privada,No,No,Si,1945,Colombia,2.1764613960000001,Alcance 2 en t CO2 eq,7448,Impacto ambiental,Acción Climática y Energía,21.0%,91.594475310000007,19.283047430000000
Amarilo,Construcción,Privada,Si,No,No,1993,Colombia,2.1863011939999999,Alcance 2 en t CO2 eq,531,Impacto ambiental,Acción Climática y Energía,14.0%,100,14.28571429
ARA,Comercio,Privada,No,No,Si,2012,Colombia,13.83118268,Alcance 2 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,18.0%,0,0.000000000000000
ARQUITECTURA Y CONCRETO,Construcción,Privada,Si,No,No,1990,Colombia,0.77142869199999997,Alcance 2 en t CO2 eq,No informa ,Impacto ambiental,Acción Climática y Energía,14.0%,0,0.00000000
